number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
39,CHEMBL1091591,1,-64.140572,-3.6970029,46.147968,-13.54842,-33.069263,-105.59689,46.149132,-13.54842,-33.068916,-20.562389,46.149632,-13.54842,-33.06921,-6.9645238,46.215919,-12.184333,-35.868965,-13.566202,46.150612,-13.54842,-33.070663,23.3032,6,33.4714,-2.2089,-26.511,62.9506,1.0016,-60.3693,0.2657,-6.7895,-2.9538,-52.109,0.1661,40.9531,42.802,0.1245,1.7244,-214.01,30.0153,0.0502,1.5873,-31.6528,1.8892,199.8021,1.3726,-6.16,-0.212,-0.653,-1.41,-6.16,-1.061,-0.4,-0.929,-30.961,-16.977,0.509,-0.185,-77.217,-47.939,4.094
40,CHEMBL1091591,1,-64.008545,-3.8813052,84.207512,-10.384008,-27.619314,-117.74663,84.208458,-10.384008,-27.618633,-22.76589,84.208305,-10.384008,-27.618399,-6.7734165,84.06649,-10.123643,-29.76965,-10.408944,84.209091,-10.384008,-27.618391,16.4727,6.6329,27.9231,-2.3603,-26.1942,59.3905,2,-51.0518,0.31,-6.5186,-1,-44.6889,0.3422,39.2661,42.928,1.7299,1.932,-214.64,25.9805,0.1317,1.7682,-27.8804,0.9986,191.8887,1.3225,-6.416,-0.221,-0.68,-1.469,-6.416,-2.354,-0.36,-0.859,-31.107,-11.463,0.512,-0.08,-65.004,-42.57,3.604
41,CHEMBL1092301,1,-104.50488,-3.4020166,68.879684,-12.660971,-33.902889,-107.26485,68.88015,-12.660971,-33.901478,-17.738503,68.877419,-12.660971,-33.898628,-6.8241062,68.852776,-12.214528,-35.374855,-12.643079,68.880211,-12.660971,-33.90366,27.4901,6.3723,42.0629,-4.7671,-31.9516,71.4037,3,-63.4444,0.91,-4.878,-2.3794,-57.6036,0.2214,34.5435,37.284,0.5601,2.1804,-186.42,29.5531,0.2844,1.8809,-31.7184,1.9206,214.9677,2.0811,-7.048,-0.252,-0.764,-1.627,-7.048,-1.675,-0.275,-1.046,-29.223,-21.763,0.942,-0.268,-81.761,-50.986,10.218
42,CHEMBL1092301,1,-101.82795,-4.0286593,100.24828,-10.116038,-30.731657,-121.08812,100.24638,-10.116038,-30.730932,-23.877081,100.24946,-10.116038,-30.731964,-6.8073001,100.23964,-10.592399,-33.621235,-10.097481,100.24266,-10.116038,-30.728771,26.0905,4.9311,40.9327,-7.3395,-27.7836,65.4987,2,-62.0761,1.8514,-0.153,-1.8573,-62.0965,0.308,34.9198,38.632,2.2885,1.4237,-193.16,30.763,2.002,1.2861,-34.0512,1.9202,233.1771,2.0016,-6.071,-0.217,-0.658,-1.401,-6.071,-2.482,-0.16,-0.828,-37.703,-10.416,0.947,-0.101,-67.259,-48.119,9.872
43,CHEMBL1092301,1,-67.886566,-5.1480885,60.258873,-11.535513,-32.924599,-113.88927,60.244869,-11.535513,-32.945255,-19.378281,60.25219,-11.535513,-32.940819,-6.5610895,60.05909,-12.878007,-34.788807,-11.537623,60.246017,-11.535513,-32.945526,26.9255,10,33.5066,-3.8156,-25.3305,63.0963,2,-57.6396,0.5545,-9.0388,-1,-49.276,0.8618,32.6953,39.62,1.8069,5.1178,-198.1,27.0799,1.8069,4.0952,-32.982,1.8978,226.4197,2.0811,-6.382,-0.228,-0.692,-1.473,-6.382,-1.799,-0.352,-0.821,-31.251,-17.094,0.942,-0.225,-73.155,-48.344,11.167
44,CHEMBL1092301,1,-65.884048,-3.3747113,111.30655,-10.612417,-32.945721,-112.18501,111.30855,-10.612417,-32.948029,-19.287027,111.30832,-10.612417,-32.949833,-6.5505428,110.79927,-10.674955,-34.426437,-10.607192,111.29748,-10.612417,-32.935493,5.8038,4.0443,38.1737,-3.9631,-46.7661,64.1264,2,-61.1319,1.9857,-4.1558,-1.9366,-57.3354,0.3246,32.0886,36.124,1.4124,2.623,-180.62,29.2412,1.0673,2.3133,-32.6217,1.9194,220.9833,2.0016,-5.998,-0.214,-0.65,-1.385,-5.998,-1.953,-0.404,-0.828,-33.665,-12.415,0.947,-0.215,-64.073,-46.08,12.466
45,CHEMBL1092302,1,-76.497498,-3.5916409,39.330444,-12.144784,-33.62801,-97.095818,39.320671,-12.144784,-33.620308,-19.126684,39.313591,-12.144784,-33.618053,-6.7836099,40.028618,-12.231631,-36.978489,-12.111439,39.338631,-12.144784,-33.619247,26.4453,10.0935,33.882,-4.4568,-25.7791,59.7084,2.896,-56.2715,1.5894,-8.3421,-2.1824,-47.0483,0.083,35.6606,37.56,0.6552,1.2442,-187.8,25.541,0.6954,0.6789,-26.9153,1.9835,178.908,2.3913,-7.456,-0.276,-0.828,-1.736,-7.456,-2.035,-0.533,-0.917,-32.775,-20.362,1.008,-0.285,-88.858,-53.137,5.559
46,CHEMBL1092302,1,-83.900093,-5.4878535,28.634895,-12.480173,-42.121029,-119.06506,28.634886,-12.480173,-42.124722,-19.906387,28.637249,-12.480173,-42.12701,-6.5063963,28.611612,-11.891785,-43.840927,-12.466475,28.63463,-12.480173,-42.124348,19.4786,7.8502,33.0385,-3.6036,-30.1959,64.4978,2.56,-60.2684,2.0335,-8.1822,-2,-51.9334,0.2267,31.3709,36.526,0.2614,4.8937,-182.63,26.7758,0.0548,3.8236,-30.6542,2.9745,182.5736,2.3913,-7.323,-0.271,-0.814,-1.705,-7.323,-2.026,-0.42,-1.077,-34.312,-18.978,1.008,-0.245,-83.089,-53.29,15.386
47,CHEMBL1092302,1,-78.091026,-5.0586472,35.842834,-12.78483,-35.010834,-109.201,35.843945,-12.78483,-35.012112,-20.773716,35.844025,-12.78483,-35.014366,-6.5956516,35.786011,-13.136013,-36.328945,-12.780023,35.842903,-12.78483,-35.012905,0.6017,4.0336,37.3744,-5.489,-49.3326,53.9155,1.24,-61.0938,1.0204,-7.2213,-2,-53.2145,0.1263,36.5919,41.492,0.3663,4.5339,-207.46,26.453,1.1439,3.5316,-31.1285,1.9519,216.0551,2.4021,-6.386,-0.237,-0.71,-1.487,-6.386,-1.93,-0.16,-0.917,-33.519,-17.135,1.008,-0.142,-81.452,-50.654,2.041
48,CHEMBL1092302,1,-78.303833,-3.3340847,66.256981,-11.026546,-33.490295,-109.05111,66.257652,-11.026546,-33.490379,-18.204746,66.257912,-11.026546,-33.490162,-6.5539374,66.316299,-10.659983,-34.016129,-11.035889,66.25695,-11.026546,-33.490528,29.9866,6,42.2154,-2.9239,-31.1356,64.7846,1,-60.5661,1.128,-4.4045,-2,-55.5904,0.3016,32.3743,35.736,2.0983,1.2634,-178.68,28.5137,2.183,0.851,-31.5478,1.9159,218.9134,2.3219,-6.265,-0.232,-0.696,-1.458,-6.265,-2.414,-0.389,-0.924,-35.512,-10.458,1.013,-0.207,-64.475,-45.97,12.709
49,CHEMBL1092302,1,-83.731796,-5.8924856,27.124495,-12.587088,-43.062656,-131.56401,27.123583,-12.587088,-43.062954,-21.18598,27.124502,-12.587088,-43.061108,-6.8799219,27.032043,-11.759255,-44.539459,-12.584686,27.124126,-12.587088,-43.063011,-23.1279,0,34.1738,-4.1859,-65.9309,64.4504,2.2184,-60.0762,1.6366,-7.9203,-2.6887,-50.9995,0.1382,34.4479,36.152,0.1392,1.5649,-180.76,24.4487,0.0038,1.1671,-25.6196,1.9839,168.057,2.4021,-6.674,-0.247,-0.742,-1.554,-6.674,-2.034,-0.342,-0.917,-28.893,-18.197,1.008,-0.214,-76.876,-47.091,5.793
50,CHEMBL1092302,1,-80.060188,-4.6092315,64.728981,-10.747552,-28.903715,-110.57265,64.727875,-10.747552,-28.900028,-21.587502,64.724686,-10.747552,-28.895353,-6.5182757,64.657425,-11.020524,-30.436119,-10.748112,64.723839,-10.747552,-28.894289,14.171,4.1962,31.8035,-5.5972,-28.1578,61.3241,2,-57.9383,1.6505,-8.793,-0.8847,-51.2548,1.2534,37.986,40.956,0.074,2.896,-204.78,28.1851,0.656,2.7842,-31.6253,1.8421,221.6829,2.3219,-5.925,-0.219,-0.658,-1.379,-5.925,-1.934,-0.323,-0.924,-31.911,-12.661,1.013,-0.263,-63.557,-44.572,9.856
51,CHEMBL1092324,1,-71.670761,-4.9336309,-23.578346,-13.40849,-36.168674,-131.48108,-23.576962,-13.40849,-36.159458,-21.696537,-23.577244,-13.40849,-36.161209,-6.6792254,-23.688002,-12.392342,-39.216595,-13.40005,-23.576336,-13.40849,-36.162727,28.3089,0,35.4431,-2.5135,-17.912,52.9173,0,-53.0874,0.2398,-8.7222,0,-46.0678,0.2541,35.0914,37.3,0.6377,1.5709,-186.5,29.498,0.4318,0.7452,-30.6749,0.9986,232.9905,2.1095,-7.481,-0.249,-0.775,-1.7,-7.481,-1.967,-0.482,-0.685,-35.299,-19.449,0.614,-0.279,-89.586,-54.748,8.261
52,CHEMBL1092324,1,-84.678627,-4.7659307,22.329147,-11.877003,-23.31241,-121.85857,22.326607,-11.877003,-23.316603,-20.0935,22.327856,-11.877003,-23.314548,-6.6494141,22.073509,-10.847311,-26.611725,-11.886678,22.329233,-11.877003,-23.320858,31.494,8.6131,33.5585,-2.2372,-21.0249,62.8115,3,-55.0409,0.7316,-8.7293,-2,-46.2869,0.2305,30.4956,36.382,2.2292,3.6572,-181.91,24.2678,0.9624,3.5358,-28.766,1.8201,191.9138,2.0497,-7.201,-0.24,-0.746,-1.636,-7.201,-2.049,-0.36,-0.692,-32.384,-19.11,0.617,-0.231,-79.723,-51.494,3.91
53,CHEMBL1092324,1,-67.043076,-4.7889299,-7.6383853,-12.300573,-34.58527,-120.99346,-7.6381345,-12.300573,-34.585388,-19.036139,-7.6396747,-12.300573,-34.585407,-6.4680591,-7.8391442,-11.857454,-36.168716,-12.360042,-7.6387787,-12.300573,-34.585278,29.5844,7.0613,30.2474,-3.0214,-16.0457,65.5071,2.944,-58.2936,1.0005,-7.6874,-2.3338,-48.889,0.1458,37.089,43.85,2.7805,3.9804,-219.25,28.2174,1.6289,3.1867,-33.0329,1.663,234.177,2.1095,-7.318,-0.244,-0.758,-1.663,-7.318,-1.854,-0.36,-1.071,-34.934,-17.826,0.614,-0.226,-88.798,-52.76,6.219
54,CHEMBL1092324,1,-79.562958,-3.6323533,32.48188,-12.773371,-26.084805,-112.3635,32.48159,-12.773371,-26.086885,-16.667919,32.480347,-12.773371,-26.076817,-6.7082324,32.533821,-10.669244,-26.84845,-12.814384,32.47987,-12.773371,-26.084787,35.3384,9.8036,31.1321,-2.9475,-14.3243,57.1271,3.1019,-49.058,0.7159,-4.0887,-3.1908,-42.1996,0.2272,27.3743,29.622,0.1812,2.0665,-148.11,23.6638,0.1845,1.2992,-25.1475,1.8633,159.7538,2.0497,-7.422,-0.247,-0.769,-1.686,-7.422,-2.256,-0.34,-0.742,-32.861,-18.898,0.617,-0.222,-82.15,-51.759,3.863
55,CHEMBL1092596,1,-66.839172,-4.9933496,5.1905112,-12.391095,-29.093115,-147.19702,5.1918263,-12.391095,-29.097017,-23.068422,5.1927223,-12.391095,-29.096449,-6.6010222,5.2824817,-13.021683,-30.030592,-12.353483,5.1909232,-12.391095,-29.093283,-17.1909,7.6034,35.8779,-5.7016,-68.4249,65.2573,3.7144,-56.4695,1.7811,-8.4941,-2.5987,-46.0796,0.2406,33.6317,36.458,1.939,0.8874,-182.29,27.7212,1.901,0.5214,-30.1436,2.9573,183.5672,2.6137,-7.432,-0.275,-0.826,-1.73,-7.432,-2.173,-0.359,-0.917,-30.918,-21.234,1.008,-0.26,-84.501,-52.152,11.462
56,CHEMBL1092596,1,-61.407291,-4.4061208,3.9289186,-13.813766,-30.333887,-80.601929,3.9268162,-13.813766,-30.335571,-19.506496,3.9264739,-13.813766,-30.333958,-6.4864559,3.7866025,-12.338192,-31.459122,-13.864655,3.9264841,-13.813766,-30.336721,1.3622,15.9486,34.3152,-5.4573,-56.3124,65.9841,4.928,-55.2349,0.6093,-7.3793,-2.6634,-45.5199,0.1672,31.6016,34.36,0.031,2.7275,-171.8,26.4197,0.2755,2.1186,-28.8138,2.8913,174.0851,2.6137,-7.369,-0.273,-0.819,-1.715,-7.369,-1.713,-0.56,-0.917,-32.633,-21.397,1.008,-0.346,-91.046,-54.029,4.439
57,CHEMBL1092596,1,-93.456474,-3.7669942,5.4977484,-12.097641,-30.60305,-103.20654,5.4971457,-12.097641,-30.599497,-18.287487,5.4950571,-12.097641,-30.600864,-6.3014755,5.8181019,-12.691281,-32.073414,-12.151958,5.5008364,-12.097641,-30.607481,33.6337,13.2297,30.152,-2.717,-18.3381,62.4694,4.992,-47.6798,0.1389,-7.7083,-3,-38.3897,0.4113,33.4284,36.328,1.1017,1.7979,-181.64,24.9065,1.2497,1.1856,-27.3419,1.9982,187.2418,2.6248,-6.715,-0.249,-0.746,-1.563,-6.715,-1.519,-0.305,-1.142,-31.67,-19.577,1.008,-0.237,-83.044,-51.247,5.556
58,CHEMBL1092596,1,-70.478844,-5.1055079,35.487267,-12.088178,-32.005596,-93.748573,35.476162,-12.088178,-32.004547,-16.351208,35.477772,-12.088178,-32.006413,-7.0156465,35.670231,-11.402186,-32.742702,-12.007696,35.481041,-12.088178,-32.005302,-11.5702,10.0617,30.1174,-3.8318,-59.2114,59.6778,3,-55.5318,1.2169,-7.6281,-2,-46.4989,0.1177,34.1619,39.834,0.9887,4.6834,-199.17,24.5176,0.7942,4.037,-29.3488,1.9091,205.1946,2.5451,-5.805,-0.215,-0.645,-1.351,-5.805,-1.546,-0.352,-0.924,-32.167,-14.497,1.013,-0.214,-67.111,-46.664,6.766
59,CHEMBL1092596,1,-76.908218,-4.0401421,5.4308333,-14.317472,-35.078503,-89.220886,5.4247265,-14.317472,-35.074554,-18.71788,5.4252262,-14.317472,-35.074646,-6.306488,5.4255919,-12.456537,-35.595577,-14.331744,5.4201574,-14.317472,-35.076153,-3.7255,9.7077,30.024,-6.1112,-48.605,62.1315,3.768,-51.7788,0.7099,-5.0036,-2.768,-44.6852,0.2004,35.6623,38.408,0.5523,2.1934,-192.04,27.8438,0.2435,1.6321,-29.7193,1.7024,216.0057,2.6248,-6.814,-0.252,-0.757,-1.586,-6.814,-1.536,-0.363,-0.917,-28.881,-21.963,1.008,-0.267,-80.237,-50.844,11.361
60,CHEMBL1092596,1,-81.001534,-3.4392431,26.800041,-10.558675,-36.807034,-113.74819,26.803282,-10.558675,-36.801594,-20.679537,26.80336,-10.558675,-36.806904,-6.2654099,26.76399,-11.047061,-38.0406,-10.628798,26.805569,-10.558675,-36.808514,5.2057,0.246,27.9422,-3.6965,-29.7643,64.5523,3.992,-53.5312,0.579,-7.9213,-3,-42.8075,0.1692,27.9575,30.974,0.3067,2.7098,-154.87,24.4605,0.1539,2.6076,-27.222,2.8988,158.7667,2.5451,-6.466,-0.239,-0.718,-1.505,-6.466,-1.836,-0.362,-0.99,-29.637,-16.945,1.013,-0.266,-67.443,-46.582,10.697
61,CHEMBL1092628,1,-108.12578,-3.548018,37.995281,-11.738204,-29.631668,-113.30046,37.995243,-11.738204,-29.631653,-19.528027,37.995979,-11.738204,-29.632181,-7.1179562,38.090591,-11.193157,-32.61713,-11.728309,37.996216,-11.738204,-29.629335,27.912,1.9641,31.7939,-2.7665,-15.0022,57.6118,1.9353,-53.087,0.7853,-7.3175,-1.8042,-44.8977,0.3507,30.8432,31.726,0.0741,0.8087,-158.63,24.8071,0.0699,0.7051,-25.5821,1.9792,162.7411,2.1676,-6.196,-0.229,-0.688,-1.442,-6.196,-2.139,-0.369,-1.176,-33.423,-11.428,1.033,-0.16,-62.968,-44.851,10.444
62,CHEMBL1092628,1,-87.826279,-3.0153019,78.251495,-10.207283,-30.225901,-129.17343,78.251068,-10.207283,-30.225372,-19.038191,78.249817,-10.207283,-30.224892,-6.9341702,78.298698,-9.3766632,-32.13129,-10.205102,78.251511,-10.207283,-30.225906,28.6426,0.6284,35.3365,-4.9144,-15.6591,61.3434,1,-58.1973,1.3686,-6.5204,-1,-54.9987,2.6289,33.0815,35.674,0.1208,2.4717,-178.37,25.8321,0.0075,2.2088,-28.0484,0.9995,210.1725,2.0938,-5.24,-0.194,-0.582,-1.22,-5.24,-1.659,-0.32,-1.092,-29.253,-10.515,1.038,-0.169,-53.12,-39.768,3.311
63,CHEMBL1092628,1,-88.547157,-4.6088185,38.976669,-9.7732048,-29.448503,-109.51549,38.970474,-9.7732048,-29.441771,-18.567278,38.975655,-9.7732048,-29.451857,-6.4501987,39.014549,-10.96155,-30.833118,-9.7725334,38.976524,-9.7732048,-29.448675,10.1334,1.5058,34.3045,-2.6187,-35.9223,56.3331,2.1583,-52.4741,1.4677,-7.2838,-3,-44.9147,0.0801,33.422,37.086,1.9003,1.7637,-185.43,29.3331,2.6445,1.5288,-33.5064,2.5711,213.5719,2.1676,-5.78,-0.214,-0.642,-1.345,-5.78,-1.535,-0.402,-0.951,-31.268,-14.524,1.033,-0.183,-62.986,-45.793,9.586
64,CHEMBL1092628,1,-95.49511,-3.3244379,90.129166,-10.744287,-26.021557,-112.76073,90.122665,-10.744287,-26.016911,-19.685514,90.123192,-10.744287,-26.019369,-7.1726513,90.016754,-10.012425,-28.863503,-10.737801,90.122345,-10.744287,-26.020527,25.6405,2.4964,32.2588,-2.4693,-18.7425,59.412,2.2314,-51.6347,0.752,-7.0799,-2.8503,-42.5952,0.1846,31.403,34.7,0.6264,2.6706,-173.5,27.5123,0.558,2.5152,-30.5855,2.3718,192.682,2.0938,-5.546,-0.205,-0.616,-1.291,-5.546,-1.615,-0.471,-0.958,-31.384,-11.793,1.038,-0.203,-55.085,-43.177,10.304
65,CHEMBL1092628,1,-68.236908,-4.7194524,44.312267,-10.122705,-29.609428,-113.77144,44.312531,-10.122705,-29.615726,-21.851501,44.313931,-10.122705,-29.613493,-6.6770067,44.470718,-10.847964,-31.584085,-10.053338,44.314713,-10.122705,-29.616911,-1.2051,0,33.2684,-4.6807,-42.2685,57.1729,1,-53.3497,0.8523,-6.4321,-2,-46.2796,0.3259,34.0931,38.144,0.414,3.6369,-190.72,27.2724,0.4079,3.1158,-30.7962,1.9665,207.4639,2.1583,-5.924,-0.219,-0.658,-1.379,-5.924,-2.168,-0.16,-0.991,-33.499,-11.991,1.033,-0.164,-63.329,-45.49,10.656
66,CHEMBL1092628,1,-62.832462,-4.8119016,50.944321,-11.289673,-26.027964,-118.14107,50.936832,-11.289673,-26.021244,-17.980217,50.937866,-11.289673,-26.023478,-6.4919891,50.783028,-10.529096,-26.416845,-11.259874,50.942165,-11.289673,-26.027517,0.3966,8.9655,35.7281,-4.7964,-52.8985,63.7596,4,-56.2149,0.927,-8.4716,-3,-46.7456,0.3068,33.3357,35.738,1.1617,1.2406,-178.69,26.9453,1.0673,1.0816,-29.0942,1.9948,192.1086,2.1583,-5.781,-0.214,-0.642,-1.346,-5.781,-1.604,-0.36,-1.042,-33.582,-12.55,1.033,-0.247,-66.685,-46.132,4.867
67,CHEMBL1092637,1,-88.186272,-5.5032601,50.188652,-14.972368,-44.897018,-114.98856,50.186462,-14.972368,-44.890274,-24.406399,50.191025,-14.972368,-44.895252,-7.3570008,50.185211,-14.452674,-46.055355,-14.93241,50.187321,-14.972368,-44.893993,-8.7488,2.372,37.9555,-4.2998,-59.0098,69.0837,2,-64.0954,0.7693,-5.6885,-1,-58.2223,0.2055,29.9417,34.898,3.6353,1.321,-174.49,33.5371,2.6786,0.7362,-36.9518,2.8072,222.8351,1.553,-7.341,-0.229,-0.728,-1.644,-7.341,-1.369,-0.2,-0.906,-39.585,-21.939,0.527,-0.124,-101.642,-61.524,9.794
68,CHEMBL1092637,1,-93.159813,-4.8760676,82.804977,-12.783569,-42.438263,-119.146,82.809288,-12.783569,-42.444599,-25.854088,82.800758,-12.783569,-42.439934,-7.5337706,82.838478,-12.554104,-44.760715,-12.788119,82.80397,-12.783569,-42.43906,-46.9893,5.528,40.7809,-5.3781,-103.2129,70.3835,2,-66.8704,1.4922,-7.0062,-1,-62.1336,2.0186,37.6119,42.008,2.0022,2.3938,-210.04,27.6568,1.9665,2.1212,-31.7444,0.9672,229.3443,1.4841,-6.824,-0.213,-0.677,-1.528,-6.824,-1.467,-0.2,-0.919,-39.425,-17.813,0.529,-0.124,-91.473,-57.238,4.87
69,CHEMBL1092637,1,-59.163311,-4.8923421,14.902017,-12.097189,-40.277603,-118.83715,14.89877,-12.097189,-40.274551,-27.944775,14.903564,-12.097189,-40.274902,-7.236661,15.09037,-11.594739,-41.831562,-12.057084,14.909184,-12.097189,-40.28249,-3.8895,7.5686,31.8901,-5.1941,-50.113,71.5165,4,-61.973,1.4621,-5.2986,-2,-55.9396,0.1894,27.4722,29.968,0.84,1.6558,-149.84,26.4277,1.6299,1.1544,-29.2119,0.9537,208.5904,1.5073,-5.982,-0.187,-0.593,-1.34,-5.982,-2.283,-0.127,-0.678,-38.408,-9.549,0.529,-0.071,-74.75,-47.958,3.196
70,CHEMBL1092637,1,-88.362862,-3.9034755,65.459419,-11.767634,-35.051056,-106.7495,65.457947,-11.767634,-35.050919,-20.974291,65.45369,-11.767634,-35.050777,-7.4817481,65.33651,-11.835778,-37.154865,-11.736576,65.454926,-11.767634,-35.050846,-3.8013,7.0089,28.4058,-2.9268,-46.9415,65.7481,2,-55.0485,0.5841,-9.1547,-1,-46.1399,0.1927,34.5176,36.592,0.2156,1.8588,-182.96,28.8375,0.028,1.3796,-30.2451,0.9996,214.5819,1.4374,-4.99,-0.156,-0.495,-1.117,-4.99,-1.529,-0.2,-0.495,-40.027,-7.951,0.532,-0.104,-66.076,-47.978,3.437
71,CHEMBL1093008,1,-96.112915,-4.9654884,-16.599293,-14.031985,-32.166943,-110.45226,-16.601355,-14.031985,-32.167595,-22.378841,-16.597292,-14.031985,-32.171127,-6.737206,-16.552269,-12.106894,-33.565414,-14.02387,-16.594879,-14.031985,-32.173492,18.6379,0,31.4511,-2.5443,-22.0631,53.3053,2,-48.8685,1.2205,-1.851,-1,-46.3197,0.141,29.1704,32.116,0.1517,2.794,-160.58,24.6632,0.1121,1.5502,-26.3255,0.9389,197.5208,2.1095,-7.306,-0.244,-0.757,-1.66,-7.306,-1.339,-0.36,-0.91,-27.602,-24.615,0.614,-0.239,-87.206,-52.217,5.375
72,CHEMBL1093008,1,-90.021385,-3.5058939,31.75622,-12.276697,-27.495035,-122.30982,31.753832,-12.276697,-27.503151,-20.995468,31.755327,-12.276697,-27.493597,-7.0130825,31.701677,-11.786811,-30.244566,-12.270191,31.759861,-12.276697,-27.497356,20.496,10.912,41.673,-4.968,-42.7483,77.4571,3,-70.7925,1.6664,-7.6436,-2,-62.6822,0.2877,30.8363,34.396,0.7036,2.8561,-171.98,24.7767,1.7754,1.7378,-28.29,1.9072,185.3581,2.0497,-6.708,-0.224,-0.695,-1.524,-6.708,-2.392,-0.362,-0.767,-36.871,-11.659,0.617,-0.211,-74.615,-48.53,4.761
73,CHEMBL1093008,1,-79.727486,-4.8419833,-22.820944,-13.190735,-36.954746,-123.3233,-22.827681,-13.190735,-36.950077,-22.432281,-22.828705,-13.190735,-36.947506,-6.1964903,-22.995203,-12.57485,-38.112686,-13.175083,-22.823128,-13.190735,-36.955425,19.0601,2.053,30.913,-3.6263,-21.8719,59.0169,2.976,-51.9675,1.3849,-6.0991,-2,-44.6533,0.1168,34.5618,41.206,3.1578,3.4864,-206.03,31.3096,2.747,3.0236,-37.0801,1.778,265.4866,2.1095,-6.681,-0.223,-0.692,-1.518,-6.681,-1.395,-0.374,-0.685,-26.043,-22.392,0.614,-0.18,-81.129,-48.435,5.245
74,CHEMBL1093008,1,-79.984749,-3.6163948,21.143442,-11.354305,-17.476978,-120.38702,21.14637,-11.354305,-17.480963,-19.835243,21.149084,-11.354305,-17.483669,-6.4296274,21.254257,-11.812987,-19.747847,-11.339042,21.118088,-11.354305,-17.386124,24.8974,10,42.9563,-3.1697,-40.9978,65.8415,2,-62.7789,1.6435,-6.6988,-2,-56.8777,0.7746,31.656,32.444,0.0589,0.7292,-162.22,26.5914,0.1691,0.4733,-27.2338,1.8162,178.9297,2.0497,-6.88,-0.229,-0.713,-1.563,-6.88,-2.249,-0.36,-0.692,-34.235,-14.834,0.617,-0.259,-72.78,-49.069,11.095
75,CHEMBL1094864,1,-105.12894,-4.7201338,96.068199,-13.030125,-33.026836,-139.23399,96.067589,-13.030125,-33.02858,-25.949343,96.068275,-13.030125,-33.025505,-7.194489,95.937096,-12.706483,-35.333595,-13.044251,96.067665,-13.030125,-33.026749,9.2784,11.9146,36.8662,-2.2668,-51.0604,66.7132,3,-55.6055,0.5924,-4.6148,-2,-50.6977,0.185,33.1415,37.31,1.6223,2.5462,-186.55,27.9312,2.0986,0.924,-30.9537,1.9158,206.9086,2.0052,-6.416,-0.207,-0.65,-1.447,-6.416,-1.72,-0.2,-0.548,-36.806,-18.184,0.787,-0.167,-87.9,-54.99,3.634
76,CHEMBL1094864,1,-99.035614,-5.6490388,51.541183,-13.324199,-38.356327,-121.23457,51.544975,-13.324199,-38.3568,-24.465948,51.540249,-13.324199,-38.353584,-7.0281487,51.513309,-13.503252,-40.071598,-13.371602,51.544289,-13.324199,-38.35836,14.2513,5.5808,38.22,-2.6115,-41.2704,68.6234,4.3321,-57.6572,1.3003,-5.5633,-3,-51.597,0.3525,36.757,39.556,0.4705,2.3286,-197.78,26.9528,0.4083,1.692,-29.0531,0.9784,218.916,2.0735,-7.231,-0.233,-0.733,-1.631,-7.231,-2.37,-0.143,-0.586,-35.413,-19.892,0.783,-0.161,-97.297,-55.306,4.831
77,CHEMBL1094864,1,-91.666885,-5.1440802,86.977539,-12.876709,-34.710892,-132.00655,86.974739,-12.876709,-34.711468,-23.554016,86.976273,-12.876709,-34.712246,-7.2961788,86.924141,-11.751366,-35.928417,-12.857573,86.974106,-12.876709,-34.709682,4.2659,2.8288,40.8237,-3.0065,-51.689,59.5074,0.816,-56.7549,0.6025,-5.7836,-1,-50.9954,0.2979,43.5032,46.11,0.9236,1.6832,-230.55,31.5246,0.6787,0.752,-32.9552,1.9229,224.0632,2.0166,-6.566,-0.212,-0.665,-1.481,-6.566,-1.824,-0.2,-0.548,-36.341,-18.81,0.787,-0.142,-86.632,-55.151,8.076
78,CHEMBL1094864,1,-92.979393,-6.2803488,84.623932,-13.043633,-35.610413,-130.03439,84.625565,-13.043633,-35.609787,-25.218945,84.624626,-13.043633,-35.60656,-6.9775071,84.593208,-12.615273,-37.444984,-13.067244,84.623367,-13.043633,-35.600761,-1.5491,13.292,36.13,-2.8017,-61.7181,62.5185,3,-55.0213,0.8456,-3.9869,-2.9896,-50.2475,0.2373,36.6128,40.062,0.3894,3.0598,-200.31,28.6248,0.2341,2.4628,-31.3217,1.9599,208.5674,1.9948,-6.454,-0.208,-0.654,-1.456,-6.454,-1.567,-0.325,-0.648,-33.309,-19.466,0.787,-0.115,-83.753,-52.775,3.623
