number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
40,212,1,-63.636421,-4.4596572,-111.26068,-12.13821,-37.189209,-103.48981,-111.26093,-12.13821,-37.185162,-14.060927,-111.26228,-12.13821,-37.186077,-5.9795656,-111.43504,-11.068536,-39.040043,-10.564283,-74.352646,-10.302545,-28.910831,33.7975,6.4681,25.2775,-7.8124,0.3852,50.9198,2.88,-45.1854,1.7151,-8.7441,-3,-35.1791,0.2981,20.6935,22.886,0.1522,2.0403,-114.43,21.3658,0.5,0.4099,-22.2757,3.5959,91.293,2.303,-6.693,-0.304,-0.852,-1.636,-6.693,-0.891,-0.705,-1.687,-27.067,-17.131,0.543,-0.031,-71.045,-44.197,1.917
41,212,1,-60.009991,-5.1398163,-112.12609,-12.54045,-34.537312,-96.830559,-112.12467,-12.54045,-34.540657,-14.481455,-112.12492,-12.54045,-34.540527,-6.0681362,-112.103,-12.59208,-35.52507,-10.555641,-61.169777,-10.52227,-34.236393,39.0375,13.1318,22.2765,-2.8728,-1.8517,53.2835,3.668,-42.8187,0.3896,-6.5943,-5.1164,-34.0409,0.4981,23.6631,28.358,1.1596,3.5353,-141.79,22.8397,1.177,2.1717,-26.1883,4.2893,104.9404,2.303,-6.436,-0.293,-0.82,-1.573,-6.436,-1.137,-0.37,-1.744,-27.081,-15.799,0.543,-0.004,-68.585,-42.88,3.875
42,213,1,-75.767082,-5.1218166,-107.28148,-12.455336,-33.475018,-103.54339,-107.28218,-12.455336,-33.475574,-15.909484,-107.28214,-12.455336,-33.475605,-5.9959168,-107.24787,-12.938457,-34.075176,-10.493814,-147.45888,-10.580197,-32.183926,31.9623,11.931,23.074,-8.7636,-2.9319,54.4989,4.1174,-44.9751,1.4791,-8.41,-5.8408,-34.0281,2.1488,22.1382,27.414,2.8579,2.4179,-137.07,26.5082,2.6224,0.4841,-29.6147,5.1393,104.6469,2.0602,-6.761,-0.307,-0.861,-1.653,-6.761,-1.234,-0.42,-1.863,-26.55,-15.417,0.401,-0.005,-67.832,-41.966,5.321
43,213,1,-61.663605,-4.5083089,-108.63739,-12.547519,-38.123028,-99.876747,-108.63695,-12.547519,-38.125397,-16.251047,-108.63668,-12.547519,-38.125088,-6.0843344,-108.65025,-11.084,-39.241928,-11.947319,-127.90887,-13.183578,-32.937828,27.319,7.4596,26.5991,-9.8744,-6.84,49.3154,3.16,-43.3327,1.9429,-7.1426,-3.9307,-32.8263,0.3538,25.1846,27.664,0.373,2.1063,-138.32,26.0641,0.5644,0.7799,-27.4084,4.8677,93.5416,2.0602,-6.658,-0.303,-0.848,-1.627,-6.658,-0.923,-0.568,-1.808,-26.341,-16.145,0.401,-0.02,-67.987,-42.486,3.189
44,301,1,-73.63678,-4.6283321,6.8630238,-9.373848,-28.19603,-68.260864,6.8623691,-9.373848,-28.19195,-13.230934,6.8626909,-9.373848,-28.195141,-5.201108,6.9355931,-10.768196,-28.551418,-13.512772,-120.06145,-13.525425,-44.344795,33.5274,7.0007,19.748,-1.6945,1.0677,44.1071,3,-35.4379,0.1655,-6.6654,-3.7843,-25.7971,0.2415,18.961,20.046,0.3818,0.7031,-100.23,22.7797,0.4146,0.6671,-23.8614,3.521,87.9852,1.4348,-6.524,-0.384,-0.987,-1.702,-6.524,-0.673,-0.686,-2.182,-19.765,-13.091,0,-0.032,-53.33,-32.856,0.354
45,302,1,-53.587299,-4.2033248,-100.49023,-9.4792767,-31.311222,-95.776718,-100.48952,-9.4792767,-31.314257,-15.318032,-100.48922,-9.4792767,-31.314402,-5.5440912,-100.45385,-9.5498934,-32.284615,-10.817953,-139.21301,-10.771941,-34.813103,22.0449,7.2854,21.7667,-3.7441,-11.4255,41.7522,2.9833,-33.7056,0.6517,-5.2107,-3,-26.7764,0.2237,10.9817,19.262,0.4,7.8803,-96.31,22.1726,0.147,0.028,-22.3477,2.935,99.6995,1.7969,-6.047,-0.356,-0.915,-1.578,-6.047,-0.801,-0.469,-2.476,-18.519,-13.136,0.647,-0.051,-49.643,-31.655,2.539
46,303,1,-65.090279,-3.1476269,-16.27087,-8.1658745,-25.988503,-84.99128,-16.269121,-8.1658745,-25.99169,-11.706182,-16.269192,-8.1658745,-25.991795,-4.9172549,-16.215132,-9.7038851,-27.483347,-10.905606,-144.38708,-10.761418,-27.34396,29.8273,5.4512,19.4004,-0.771,-1.5285,43.3566,4,-32.0923,0.3682,-6.6341,-4.5886,-21.9796,0.6786,21.8165,22.782,9.00E-04,0.9646,-113.91,20.5537,0.2383,0.1043,-20.8963,3.5358,52.7061,1,-6.298,-0.45,-1.084,-1.731,-6.298,-0.326,-0.864,-2.261,-18.394,-15.347,0.433,-0.058,-50.331,-33.742,1.992
47,303,1,-63.843014,-5.2289276,64.928673,-9.8853264,-23.328806,-78.284431,64.928108,-9.8853264,-23.328606,-11.197375,64.928078,-9.8853264,-23.328594,-4.8838344,64.901176,-11.980841,-24.33573,-11.004944,-136.99474,-11.001012,-36.372932,28.7067,5.29,18.739,-0.9828,-1.3666,36.3288,3.8,-25.3954,0.2354,-4.5729,-4,-16.9994,0.4382,21.431,22.396,0.2455,0.7195,-111.98,16.8218,0.2742,0.0141,-17.1102,2.7012,55.1447,1.5015,-6.059,-0.433,-1.043,-1.665,-6.059,-0.33,-0.748,-2.71,-19.767,-11.302,0.433,-0.019,-47.373,-31.069,0.764
48,304,1,-55.394783,-4.5062194,-52.268707,-9.1785288,-29.049318,-79.938469,-52.26902,-9.1785288,-29.049156,-11.62038,-52.264828,-9.1785288,-29.052692,-5.3054709,-52.134998,-10.762099,-29.577906,-10.108395,-32.440464,-10.126812,-32.620045,34.436,6.5186,22.9574,-3.181,-0.468,48.5043,3.2238,-39.2471,0.2183,-5.546,-5.0257,-28.8669,0.2231,19.4206,26.416,2.4088,4.5867,-132.08,20.1565,2.1352,2.7995,-25.0912,4.7078,87.5595,2.4834,-6.75,-0.375,-0.983,-1.735,-6.75,-1.067,-0.551,-2.203,-23.737,-13.371,0.283,-0.021,-57.242,-37.108,6.093
49,306,1,-72.115685,-2.8150837,-105.97662,-8.1177902,-25.308834,-76.040794,-105.97577,-8.1177902,-25.30632,-6.3934221,-105.97675,-8.1177902,-25.30769,-4.5980387,-105.82731,-11.36608,-25.867895,-11.05005,-7.7710633,-11.044331,-38.640064,30.2238,6.8513,20.9736,-5.7738,0.3076,41.9678,3.6393,-31.401,1.7342,2.6132,-7.5544,-27.4885,0.4246,13.1353,17.878,0.6913,4.0514,-89.39,27.5238,0.4218,0.6879,-28.6335,4.7822,61.3758,0,-7.163,-0.551,-1.296,-2.009,-7.163,-0.633,-0.52,-2.214,-14.168,-18.922,0,-0.249,-55.931,-33.09,0.702
50,307,1,-56.89444,-3.8711865,-76.027916,-9.0465698,-21.377026,-42.64246,-76.028778,-9.0465698,-21.375479,-10.638961,-76.030083,-9.0465698,-21.369894,-5.4192119,-76.065994,-10.160217,-21.580072,-11.754961,-49.132755,-11.745315,-30.85284,43.9686,11.5438,25.2837,-1.6291,-0.7112,51.7955,5.585,-37.1996,1.1011,3.5389,-8.0228,-37.0441,2.9948,22.5788,22.894,0.058,0.2572,-114.47,20.5498,0.0653,0.3049,-20.92,3.2559,80.8224,1.9105,-6.415,-0.377,-0.97,-1.674,-6.415,-0.976,-0.854,-2.211,-24.029,-11.988,0.626,0,-56.97,-36.017,0.209
51,308,1,-67.445633,-3.9034555,-116.88782,-11.643994,-28.95022,-91.647537,-116.88547,-11.643994,-28.953543,-12.767181,-116.88657,-11.643994,-28.951969,-5.143754,-116.94247,-12.118133,-29.426401,-10.104418,23.325331,-10.023393,-31.732971,33.3311,11.4757,21.4727,-8.1955,0.5259,44.5459,3.848,-33.1625,1.147,-2.9998,-4.7338,-26.6168,0.2973,22.9135,25.146,0.2222,2.0102,-125.73,26.7417,0.3733,0.6891,-27.8042,5.2329,76.7993,1.6168,-6.986,-0.437,-1.1,-1.852,-6.986,-0.803,-1.027,-2.177,-20.399,-15.333,0.347,-0.007,-58.167,-35.733,2.112
52,309,1,-50.328941,-2.9025226,-38.478954,-9.5957546,-23.80476,-79.758789,-38.48003,-9.5957546,-23.804619,-13.670274,-38.479279,-9.5957546,-23.805008,-5.5930805,-38.447781,-9.9485397,-24.410463,-10.317138,-39.642223,-10.306183,-29.668592,21.0545,1.569,20.0063,-6.2467,-1.7764,40.9883,2,-36.4988,1.2896,-5.8696,-2,-29.2276,0.3037,17.2675,22.232,0.0456,4.9189,-111.16,24.3168,0.0949,0.9238,-25.3355,2.6541,93.9387,0,-6.137,-0.341,-0.893,-1.577,-6.137,-1.101,-0.62,-1.958,-24.398,-13.667,0.874,-0.062,-55.077,-38.065,7.324
53,310,1,-65.245407,-3.4400132,-122.69676,-8.8714046,-23.674646,-89.728912,-122.69761,-8.8714046,-23.673531,-13.837768,-122.69646,-8.8714046,-23.672287,-5.4354229,-122.64944,-10.381238,-24.733654,-13.152637,-131.22255,-13.183949,-37.619984,23.2749,5.6004,18.0691,-6.6929,-0.4777,47.1914,4.0563,-37.2447,1.4523,-3.7921,-4.9387,-29.9041,0.2749,21.0726,22.6,0.1984,1.329,-113,26.4929,0.1426,0.2554,-26.8909,3.9029,100.8885,1.3393,-7.131,-0.419,-1.079,-1.86,-7.131,-1.149,-0.961,-2.106,-20.744,-14.586,0.317,-0.007,-58.423,-35.33,0.506
54,312,1,-69.282173,-2.5630805,25.610945,-10.200418,-22.566364,-68.328339,25.611591,-10.200418,-22.572657,-6.7447662,25.611664,-10.200418,-22.56967,-4.5984883,25.651587,-10.433396,-25.272024,-14.168061,-109.35455,-14.212605,-24.027119,27.6589,3.3562,20.2513,-4.6437,1.1009,41.0554,1.912,-37.6353,1.158,-1.7882,-2,-33.4834,0.1006,17.9761,17.98,0,0.0039,-89.9,20.0953,0.0048,0.0039,-20.104,1.9984,67.9422,0,-5.997,-0.428,-1.032,-1.648,-5.997,-0.362,-0.454,-2.895,-18.29,-10.821,0.319,-0.068,-46.703,-29.111,1.392
55,313,1,-51.315834,-3.8058567,-310.61688,-8.9552546,-17.033981,-58.98513,-310.61389,-8.9552546,-17.031097,-6.6076488,-310.6174,-8.9552546,-17.031471,-3.95873,-311.17615,-11.877018,-19.634628,-12.906919,-112.4465,-12.976216,-36.420898,31.6151,18.0251,12.3739,-4.2156,0.7914,34.1024,5.992,-16.3183,0.096,-0.732,-7.7762,-8.8044,0.8889,11.9582,12.628,0.1514,0.5184,-63.14,18.8665,0.1808,0.4409,-19.4883,4.8241,16.0871,1.5571,-8.127,-1.016,-2.032,-2.639,-8.127,-0.226,-0.854,-2.575,-8.4,-29.546,0,-0.053,-73.506,-37.946,0.365
56,314,1,-61.934788,-3.7919087,-18.444464,-8.9788542,-25.303684,-82.629135,-18.445601,-8.9788542,-25.306051,-8.8671999,-18.445786,-8.9788542,-25.30512,-5.0322948,-18.417648,-11.134054,-25.34445,-13.089635,-138.05501,-13.033569,-36.198986,38.1748,14.6822,19.3163,-3.0005,-0.0668,37.6699,3.1587,-28.195,1.1252,-7.0659,-3.6241,-18.4988,0.4555,17.0631,19.838,0.2497,2.5252,-99.19,25.2655,0.7298,0.1091,-26.1043,3.675,71.3657,0,-7.413,-0.463,-1.168,-1.965,-7.413,-0.84,-0.8,-2.158,-22.291,-16.336,0,-0.05,-61.77,-38.628,0.864
57,317,1,-57.753483,-2.0364342,-86.734253,-9.5231314,-25.832386,-78.124107,-86.734863,-9.5231314,-25.831457,-10.61457,-86.734131,-9.5231314,-25.830709,-4.9256225,-86.794167,-10.823711,-26.971571,-10.564168,-49.155678,-10.651846,-31.047276,28.9684,1.8246,23.3472,-4.5017,-0.4569,38.2335,1,-35.9727,1.2391,-5.9617,-0.8759,-29.5581,0.3192,18.6269,20.218,0.0195,1.5715,-101.09,24.5538,0,0.127,-24.6808,2.9648,79.4741,0,-6.47,-0.404,-1.019,-1.715,-6.47,-1.024,-0.726,-1.789,-21.456,-14.083,0.305,-0.051,-55.249,-35.54,2.393
58,319,1,-52.781776,-5.2499948,-136.45805,-9.3659678,-21.724707,-65.181389,-136.45825,-9.3659678,-21.724432,-8.0210171,-136.45825,-9.3659678,-21.724445,-5.2055707,-136.62477,-11.529647,-22.980148,-10.968501,-47.855892,-10.989202,-32.566521,44.0557,10.6034,26.6604,-4.0414,0.8356,50.0987,3.247,-40.3581,1.1245,-2.57,-6.1582,-33.0988,0.1951,17.398,18.558,0.0351,1.1249,-92.79,22.6202,0.0089,6.00E-04,-22.6296,3.0199,82.2506,1,-6.14,-0.439,-1.057,-1.687,-6.14,-0.696,-0.626,-1.853,-21.898,-14.65,0.327,0,-55.39,-36.548,1.178
59,319,1,-61.676208,-3.1993442,-220.26546,-9.1479187,-26.727396,-75.588341,-220.26649,-9.1479187,-26.723425,-9.9029837,-220.26584,-9.1479187,-26.727985,-4.9032249,-220.28244,-10.986012,-27.236784,-10.483171,-91.457741,-10.89855,-31.61787,44.3641,10.627,26.2224,-3.0008,0.6821,47.3584,2.896,-38.6708,1.1246,-3.269,-5,-32.6944,1.2111,19.1159,20.408,0.1673,1.1248,-102.04,25.6637,0.1802,5.00E-04,-25.8443,2.9109,90.9557,0,-6.874,-0.491,-1.183,-1.889,-6.874,-1.021,-0.442,-1.86,-18.876,-17.218,0,-0.024,-64.969,-36.094,0.103
60,320,1,-55.818516,-2.1931849,-108.59854,-8.123188,-25.856071,-85.729683,-108.59814,-8.123188,-25.857382,-11.639721,-108.59724,-8.123188,-25.857496,-5.2581749,-108.5631,-9.8585176,-26.527344,-11.738492,-53.120815,-11.722494,-34.23127,16.2728,10.4601,20.3388,-2.201,-19.9522,41.6049,4.8181,-27.2268,0.0648,-3.3223,-4,-20.7975,0.2924,15.5454,19.042,0,3.4966,-95.21,18.1548,0.0312,0.7876,-18.9737,3.558,49.2679,1.6228,-7.438,-0.496,-1.223,-2.006,-7.438,-0.432,-0.43,-3.153,-24.864,-15.673,0.232,-0.062,-68.201,-40.536,1.105
61,320,1,-57.740067,-5.5254946,-199.83319,-10.161675,-24.369858,-79.355385,-199.83304,-10.161675,-24.369205,-10.111414,-199.83304,-10.161675,-24.369173,-5.1860752,-199.85785,-11.806203,-24.252167,-10.15826,-199.83325,-10.161675,-24.386452,22.3622,15.0908,22.341,-2.0319,-21.4156,43.6662,4.5335,-30.1166,0.0653,-2.9472,-8.1436,-20.6661,2.1899,14.6398,17.838,0.0402,3.158,-89.19,21.4668,0,0.1672,-21.6339,4.361,49.082,1.6228,-6.26,-0.417,-1.029,-1.688,-6.26,-0.329,-0.48,-2.716,-16.634,-13.813,0.232,-0.063,-52.233,-30.447,3.512
62,322,1,-56.805401,-3.5787294,-105.5444,-8.869235,-28.082743,-68.122078,-105.54375,-8.869235,-28.082108,-7.8202019,-105.54446,-8.869235,-28.082762,-4.4358082,-105.54474,-9.4340467,-29.592737,-8.8930407,-105.54439,-8.869235,-28.082722,31.3866,10.1793,15.6958,-1.0251,0.6506,38.1661,4.1205,-26.2448,0.375,-4.6846,-5,-17.0182,0.3236,17.0642,20.208,9.00E-04,3.1429,-101.04,24.5234,0.0089,1.5397,-26.0721,3.9433,63.4316,0,-6.888,-0.574,-1.314,-1.977,-6.888,-0.806,-0.973,-2.204,-17.556,-16.482,0.468,-0.023,-56.646,-34.038,1.22
63,ZINC00002070,0,-41.740211,-1.5946891,-87.145256,-7.4538531,-22.517366,-57.113049,-87.145271,-7.4538531,-22.513105,-8.9269676,-87.145744,-7.4538531,-22.512289,-4.9690428,-87.203041,-10.537332,-22.113066,-7.4508138,-87.144669,-7.4538531,-22.513128,22.9382,2.9586,14.5306,0,0,33.295,1.8,-27.895,0,-5.3723,-1.9075,-20.9081,0.1446,19.9997,21.968,1.9683,0,-109.84,21.8479,1.6545,0,-23.5024,3.6388,50.1616,0,-5.726,-0.337,-0.866,-1.494,-5.726,-0.75,-0.751,-2.196,-25.866,-4.867,0,-0.006,-40.901,-30.733,0
64,ZINC00031921,0,-86.138474,-4.7936954,-96.249626,-8.7813311,-27.091003,-91.618561,-96.251648,-8.7813311,-27.094702,-12.242405,-96.25,-8.7813311,-27.093325,-5.7889481,-96.219627,-10.653169,-27.562792,-8.7740192,-96.249542,-8.7813311,-27.093988,25.1544,0.9116,28.4456,-5.9715,-8.8984,47.2125,2.7138,-40.1944,0.9457,-6.7339,-4.7715,-30.4383,0.2729,21.7718,22.994,0.9163,0.3059,-114.97,22.3679,0.3968,0.2546,-23.0194,3.0634,103.4487,1.8734,-5.435,-0.259,-0.714,-1.344,-5.435,-0.784,-0.385,-1.871,-31.504,-9.327,0.591,-0.011,-58.339,-40.831,2.033
65,ZINC00039840,0,-49.787437,-2.9717336,-135.95296,-8.4873571,-20.956423,-48.61058,-135.94975,-8.4873571,-20.962212,-9.0838156,-135.94995,-8.4873571,-20.962906,-4.9148731,-135.92102,-9.5041485,-21.381495,-8.4507074,-135.95351,-8.4873571,-20.955273,26.391,2.2744,17.5393,0,0,36.4528,3.096,-27.1648,0,-6.0543,-4.2212,-17.0263,0.3585,19.8276,19.86,0.0324,0,-99.3,18.5668,0.0718,0,-18.6387,2.6387,37.1391,0,-6.024,-0.377,-0.949,-1.597,-6.024,-0.446,-0.566,-2.835,-25.837,-5.904,0,0,-43.623,-31.741,0
66,ZINC00053472,0,-61.3545,-2.9742973,-42.048122,-9.4885483,-23.412821,-79.594894,-42.04744,-9.4885483,-23.413008,-12.354696,-42.04789,-9.4885483,-23.413599,-5.3292122,-42.018486,-11.174177,-23.897564,-9.5448275,-42.048615,-9.4885483,-23.410946,32.4438,5.5996,23.6371,-1.4541,-4.2027,45.8466,1.858,-40.2908,0.0328,-2.7261,-2.1426,-36.5151,0.2338,27.2534,27.294,0,0.0406,-136.47,19.8954,0.0272,0.2646,-20.1872,1.8383,106.6247,1.5264,-5.129,-0.302,-0.776,-1.338,-5.129,-1.046,-0.352,-1.774,-21.365,-7.384,0.274,-0.055,-39.988,-28.75,3.575
67,ZINC00055118,0,-78.128288,-2.5595682,-120.29564,-9.2591867,-21.900532,-87.423264,-120.29423,-9.2591867,-21.9032,-10.916007,-120.29424,-9.2591867,-21.903219,-4.8325338,-120.31983,-10.259797,-22.862963,-9.2560129,-120.29407,-9.2591867,-21.901213,30.0327,6.0601,20.0431,-4.9664,1.3797,40.3758,1.96,-31.7527,0.6273,-3.049,-2,-27.3841,0.8949,16.7912,17.558,0.0174,0.7494,-87.79,19.8798,0.6153,0.0638,-20.5589,2.3573,61.5866,0,-6.6,-0.471,-1.136,-1.814,-6.6,-0.552,-0.272,-3.396,-21.778,-8.532,0,-0.011,-48.419,-30.31,0.376
68,ZINC00057523,0,-75.98513,-3.1140854,-27.414536,-12.303032,-19.158243,-96.100151,-27.413565,-12.303032,-19.15914,-9.2960339,-27.413563,-12.303032,-19.159107,-4.9625363,-27.359924,-15.750775,-19.427702,-12.32764,-27.414629,-12.303032,-19.15855,14.2007,1.129,15.5108,-8.9456,0.69,45.9889,3.6703,-35.1294,0.5962,-1.647,-4.3698,-29.4254,0.0741,18.0164,21.24,1.5417,1.6819,-106.2,21.2947,1.7346,1.0501,-24.0795,4.794,75.0895,2.4211,-4.329,-0.289,-0.712,-1.168,-4.329,-0.531,-0.389,-2.422,-21.215,-7.531,1.203,0,-36.532,-28.746,0.22
69,ZINC00073054,0,-57.926579,-3.7556353,-112.17427,-9.9741449,-21.961502,-60.79488,-112.17937,-9.9741449,-21.952679,-9.3976202,-112.17937,-9.9741449,-21.952669,-4.6432924,-112.16094,-10.727982,-22.21796,-9.9053202,-112.17428,-9.9741449,-21.961527,29.5205,4,21.5674,-5.6894,1.5547,43.1911,2,-31.7756,0.7476,-3.0196,-2,-26.7722,0.1488,22.3409,23.168,0.1123,0.7148,-115.84,23.2587,0.12,0.015,-23.3937,2.983,67.9516,0,-6.548,-0.504,-1.184,-1.837,-6.548,-0.559,-0.73,-2.799,-21.415,-9.269,0,0,-49.774,-30.685,0.318
70,ZINC00082493,0,-92.1614,-3.1393919,19.723143,-13.057392,-33.371063,-83.666313,19.722113,-13.057392,-33.372196,-14.266494,19.72213,-13.057392,-33.371147,-6.1284165,19.786129,-10.534327,-33.722996,-13.095289,19.723457,-13.057392,-33.371349,11.7274,1.7975,26.1638,-7.9629,-18.0824,53.2984,2.7006,-48.3909,1.9696,1.1305,-4.7915,-45.5871,1.0225,26.9568,30.268,1.8687,1.4425,-151.34,27.6682,1.5234,1.4559,-30.6476,4.1973,135.9706,1.8594,-5.645,-0.245,-0.698,-1.365,-5.645,-1.019,-0.832,-1.273,-30.995,-10.133,0.567,-0.02,-51.723,-41.128,6.005
71,ZINC00082496,0,-70.182335,-2.5619955,20.016829,-9.9398699,-29.817001,-103.35972,20.018797,-9.9398699,-29.815777,-16.23699,20.018202,-9.9398699,-29.816763,-6.1745996,19.99251,-10.174503,-30.006748,-9.9371214,20.016119,-9.9398699,-29.81793,19.2678,2.1226,30.0832,-6.7575,-17.4617,51.8466,2.528,-45.4967,0.9915,-2.9416,-3.5923,-38.549,0.1768,27.0764,28.014,0.182,0.7556,-140.07,27.6635,0.0513,0.9261,-28.6409,3.4404,140.4274,1.8594,-5.474,-0.238,-0.677,-1.324,-5.474,-1.226,-0.571,-1.273,-31.135,-9.335,0.567,-0.015,-51.615,-40.47,4.825
72,ZINC00091681,0,-62.747936,-2.7036221,-28.432302,-9.1879959,-21.104347,-70.764999,-28.431995,-9.1879959,-21.104071,-11.80499,-28.431513,-9.1879959,-21.104164,-5.1373439,-28.411936,-9.9632664,-21.703123,-9.1878681,-28.43096,-9.1879959,-21.108614,30.684,1.9357,22.5102,-3.1013,0.8981,49.0206,4.0058,-35.5126,0.7572,0.6109,-6.8122,-29.8166,0.172,22.9116,23.504,0.0539,0.5386,-117.52,20.3445,0.0539,0.6079,-21.0063,3.0317,93.7077,2.1732,-5.795,-0.414,-0.998,-1.593,-5.795,-1.228,-0.64,-1.996,-22.66,-12.81,1.154,-0.03,-46.623,-35.47,2.973
73,ZINC00100913,0,-58.616295,-3.3259408,-131.68282,-9.6980495,-30.290026,-101.54892,-131.68027,-9.6980495,-30.300222,-14.740891,-131.68346,-9.6980495,-30.289566,-5.4883437,-131.39107,-10.016103,-31.291616,-9.6753111,-131.68274,-9.6980495,-30.296457,16.6118,5.1238,18.4585,-7.1701,-6.7223,46.0192,3.632,-36.1611,0.9851,-5.6515,-3.9632,-27.6325,0.3741,22.2413,24.706,0.0901,2.3746,-123.53,22.784,0.0021,0.3426,-23.1287,3.9268,86.5185,2.1833,-7.136,-0.396,-1.039,-1.834,-7.136,-0.801,-0.466,-3.219,-19.918,-15.542,0.752,-0.074,-57.144,-35.46,5.872
74,ZINC00107886,0,-44.294659,-2.8899617,-107.85352,-9.2438145,-20.331245,-61.62114,-107.85401,-9.2438145,-20.335356,-12.2037,-107.8541,-9.2438145,-20.331928,-4.9203467,-107.8421,-13.073306,-20.204628,-9.2562475,-107.85484,-9.2438145,-20.334488,-9.7053,3.42,18.5807,-4.7654,-33.9085,37.0148,3,-28.1029,0.6443,-4.0366,-2.7952,-20.9523,0.1503,13.7727,15.626,0.0166,1.8367,-78.13,20.0909,0.0456,0.0133,-20.1499,3.0144,74.3396,1.6,-7.367,-0.46,-1.16,-1.953,-7.367,-1.069,-0.957,-1.914,-22.337,-17.466,0.35,-0.039,-61.418,-39.803,0.714
75,ZINC00113488,0,-62.698082,-3.6821723,-138.75568,-10.205549,-30.010735,-69.745323,-138.75565,-10.205549,-30.012693,-11.814899,-138.75554,-10.205549,-30.012938,-6.3317838,-138.67549,-10.000153,-30.70927,-10.171972,-138.75638,-10.205549,-30.010798,39.4332,8.8324,25.2668,-5.5377,1.3966,49.3502,3.3334,-40.7421,1.2051,-4.6518,-5.3057,-32.1762,0.4124,14.613,17.992,0.0208,3.3582,-89.96,19.4219,0.1073,0.3037,-19.8328,2.8878,83.1938,1.9634,-5.991,-0.3,-0.813,-1.499,-5.991,-1.523,-0.366,-1.755,-32.121,-9.781,0.761,-0.034,-56.689,-41.903,14.753
76,ZINC00120763,0,-62.051548,-2.9837537,-92.617722,-7.8695045,-16.527529,-47.715305,-92.613304,-7.8695045,-16.517591,-5.7985525,-92.613411,-7.8695045,-16.517561,-4.56459,-92.530701,-9.3562546,-17.010986,-7.8580284,-92.614738,-7.8695045,-16.525789,35.1319,6.8082,22.674,-3.5783,0.7251,40.028,1.975,-34.5322,0.7693,-0.8112,-1,-32.9377,0.1434,19.2313,20.444,0.1978,1.0148,-102.22,19.7261,0.027,0.0923,-19.8454,1.9453,67.2498,0,-6.461,-0.462,-1.112,-1.776,-6.461,-0.819,-0.586,-2.714,-21.968,-10.275,0.376,-0.079,-50.281,-32.243,0.317
77,ZINC00121109,0,-70.322121,-3.2861655,-16.093248,-9.4455662,-35.050682,-105.14584,-16.091799,-9.4455662,-35.049088,-11.810409,-16.096455,-9.4455662,-35.050179,-5.5035954,-16.113667,-10.780792,-36.853409,-9.4719915,-16.093939,-9.4455662,-35.049679,34.5401,2.1233,28.623,-8.3286,1.3888,45.2386,0.9913,-43.8365,2.0748,-6.4973,-1.9197,-36.3775,0.0765,20.604,23.046,0.082,2.36,-115.23,24.3981,0.2282,0.8903,-25.5165,3.9375,80.7297,1,-4.939,-0.247,-0.67,-1.236,-4.939,-0.763,-0.021,-2.138,-27.392,-7.03,0.448,-0.041,-48.059,-34.422,4.56
78,ZINC00124470,0,-41.940872,-2.5858891,-3.3763723,-9.05758,-27.387354,-43.147415,-3.3767445,-9.05758,-27.387106,-10.461756,-3.3936191,-9.05758,-27.384176,-5.4602022,-3.3538978,-11.459739,-28.283068,-9.0355959,-3.3858294,-9.05758,-27.387453,32.2791,0.3628,21.8392,-0.9662,2.8537,43.9488,3.0034,-35.2633,0.1659,-5.5402,-5.3871,-25.5056,0.2349,14.7426,14.93,0.0872,0.1002,-74.65,17.7146,0.0038,0.1125,-17.8309,2.4946,74.0181,1.813,-6.466,-0.323,-0.878,-1.618,-6.466,-1.006,-0.608,-1.941,-28.063,-10.94,0.184,-0.052,-57.073,-39.003,2.632
79,ZINC00124493,0,-55.180595,-2.4133062,-27.14727,-10.150233,-27.343529,-71.224449,-27.146492,-10.150233,-27.349901,-12.010111,-27.146748,-10.150233,-27.348833,-5.6908617,-27.048132,-9.8139372,-28.403189,-10.152117,-27.146383,-10.150233,-27.346481,24.5378,4.1857,23.5485,-2.7788,-9.2483,46.5678,3.186,-37.2296,0.7349,-1.4803,-4.5561,-32.7336,0.4724,14.9176,16.886,1.5173,0.4511,-84.43,17.1178,1.536,0.2049,-18.8586,2.3628,92.9917,2.1067,-6.063,-0.264,-0.75,-1.466,-6.063,-1.042,-0.365,-1.717,-34.259,-9.253,0.162,0,-62.088,-43.512,1.353
